T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 0.000227534 0.000232618 0.000237759 0.000242956 0.000248209 0.000253518 0.000258883 0.000264305 0.000269782 0.000275316 0.000280906 0.000286552 0.000292255 0.000298013 0.000303828 0.000309699 0.000315626 0.000321609 0.000327649 0.000333745 0.000339896 0.000346104 0.000352369 0.000358689 0.000365066 0.000371498 0.000377987 0.000384532 0.000391134 0.000397791 0.000404505 0.000411275 0.000418101 0.000424983 0.000431921 0.000438916 0.000445967 0.000453074 0.000460237 0.000467456 0.000474731 0.000482063 0.000489451 0.000496895 0.000504395 0.000511951 0.000519564 
0.0250156 0.000214861 0.000219662 0.000224516 0.000229423 0.000234384 0.000239397 0.000244464 0.000249583 0.000254756 0.000259981 0.00026526 0.000270592 0.000275976 0.000281414 0.000286905 0.000292449 0.000298046 0.000303696 0.000309399 0.000315155 0.000320965 0.000326827 0.000332742 0.00033871 0.000344732 0.000350806 0.000356934 0.000363114 0.000369348 0.000375635 0.000381974 0.000388367 0.000394813 0.000401312 0.000407864 0.000414469 0.000421127 0.000427838 0.000434602 0.000441419 0.000448289 0.000455213 0.000462189 0.000469218 0.000476301 0.000483436 0.000490625 
0.0500313 0.000227277 0.000232355 0.00023749 0.000242681 0.000247928 0.000253231 0.00025859 0.000264006 0.000269477 0.000275005 0.000280589 0.000286228 0.000291924 0.000297676 0.000303485 0.000309349 0.000315269 0.000321246 0.000327279 0.000333367 0.000339512 0.000345713 0.00035197 0.000358284 0.000364653 0.000371078 0.00037756 0.000384098 0.000390692 0.000397342 0.000404048 0.00041081 0.000417628 0.000424502 0.000431433 0.00043842 0.000445462 0.000452561 0.000459716 0.000466927 0.000474195 0.000481518 0.000488898 0.000496333 0.000503825 0.000511373 0.000518977 
0.0750469 0.000218299 0.000223177 0.000228109 0.000233095 0.000238134 0.000243228 0.000248375 0.000253577 0.000258832 0.000264142 0.000269505 0.000274922 0.000280393 0.000285917 0.000291496 0.000297129 0.000302815 0.000308556 0.00031435 0.000320198 0.000326101 0.000332057 0.000338067 0.00034413 0.000350248 0.00035642 0.000362645 0.000368925 0.000375258 0.000381646 0.000388087 0.000394582 0.000401131 0.000407734 0.00041439 0.000421101 0.000427866 0.000434684 0.000441556 0.000448483 0.000455463 0.000462497 0.000469585 0.000476727 0.000483923 0.000491172 0.000498476 
0.100063 0.000216426 0.000221262 0.000226151 0.000231094 0.000236091 0.000241141 0.000246244 0.000251401 0.000256611 0.000261875 0.000267192 0.000272563 0.000277987 0.000283464 0.000288995 0.000294579 0.000300217 0.000305908 0.000311653 0.000317451 0.000323302 0.000329207 0.000335166 0.000341178 0.000347243 0.000353362 0.000359534 0.000365759 0.000372038 0.000378371 0.000384757 0.000391196 0.000397689 0.000404235 0.000410835 0.000417488 0.000424194 0.000430954 0.000437768 0.000444634 0.000451555 0.000458528 0.000465555 0.000472636 0.00047977 0.000486958 0.000494198 
0.125078 0.000223053 0.000228038 0.000233077 0.000238171 0.000243321 0.000248525 0.000253785 0.0002591 0.00026447 0.000269895 0.000275375 0.00028091 0.0002865 0.000292145 0.000297845 0.0003036 0.000309411 0.000315276 0.000321197 0.000327172 0.000333203 0.000339289 0.00034543 0.000351626 0.000357877 0.000364183 0.000370544 0.00037696 0.000383431 0.000389958 0.000396539 0.000403176 0.000409867 0.000416614 0.000423416 0.000430273 0.000437185 0.000444152 0.000451174 0.000458251 0.000465383 0.00047257 0.000479813 0.00048711 0.000494462 0.00050187 0.000509333 
0.150094 0.000216506 0.000221344 0.000226235 0.00023118 0.000236178 0.00024123 0.000246335 0.000251494 0.000256706 0.000261972 0.000267291 0.000272664 0.00027809 0.000283569 0.000289102 0.000294688 0.000300328 0.000306021 0.000311768 0.000317568 0.000323422 0.000329329 0.00033529 0.000341304 0.000347371 0.000353492 0.000359667 0.000365895 0.000372176 0.000378511 0.000384899 0.000391341 0.000397836 0.000404385 0.000410987 0.000417642 0.000424351 0.000431114 0.00043793 0.000444799 0.000451722 0.000458698 0.000465728 0.000472811 0.000479948 0.000487138 0.000494381 
0.175109 0.00021949 0.000224395 0.000229353 0.000234366 0.000239434 0.000244555 0.000249731 0.000254961 0.000260245 0.000265583 0.000270975 0.000276422 0.000281923 0.000287478 0.000293087 0.00029875 0.000304468 0.00031024 0.000316066 0.000321946 0.00032788 0.000333869 0.000339911 0.000346008 0.000352159 0.000358365 0.000364624 0.000370938 0.000377306 0.000383728 0.000390204 0.000396735 0.00040332 0.000409958 0.000416652 0.000423399 0.0004302 0.000437056 0.000443966 0.00045093 0.000457948 0.000465021 0.000472147 0.000479328 0.000486563 0.000493852 0.000501196 
0.200125 0.000207596 0.000212235 0.000216925 0.000221667 0.00022646 0.000231303 0.000236199 0.000241145 0.000246143 0.000251192 0.000256292 0.000261443 0.000266646 0.0002719 0.000277205 0.000282562 0.00028797 0.000293429 0.000298939 0.0003045 0.000310113 0.000315777 0.000321493 0.000327259 0.000333077 0.000338946 0.000344866 0.000350838 0.000356861 0.000362935 0.00036906 0.000375237 0.000381465 0.000387744 0.000394074 0.000400456 0.000406889 0.000413373 0.000419909 0.000426495 0.000433133 0.000439823 0.000446563 0.000453355 0.000460198 0.000467092 0.000474038 
0.225141 0.000218311 0.000223189 0.000228122 0.000233108 0.000238148 0.000243242 0.000248389 0.000253591 0.000258847 0.000264156 0.00026952 0.000274937 0.000280408 0.000285934 0.000291513 0.000297146 0.000302832 0.000308573 0.000314368 0.000320216 0.000326119 0.000332075 0.000338086 0.00034415 0.000350268 0.00035644 0.000362666 0.000368946 0.000375279 0.000381667 0.000388108 0.000394604 0.000401153 0.000407756 0.000414414 0.000421125 0.00042789 0.000434708 0.000441581 0.000448508 0.000455488 0.000462523 0.000469611 0.000476753 0.00048395 0.0004912 0.000498504 
0.250156 0.000212749 0.000217503 0.000222309 0.000227168 0.00023208 0.000237044 0.000242061 0.00024713 0.000252252 0.000257426 0.000262653 0.000267932 0.000273264 0.000278648 0.000284085 0.000289575 0.000295117 0.000300711 0.000306358 0.000312058 0.00031781 0.000323615 0.000329472 0.000335381 0.000341344 0.000347358 0.000353426 0.000359546 0.000365718 0.000371943 0.00037822 0.00038455 0.000390933 0.000397368 0.000403855 0.000410395 0.000416988 0.000423633 0.00043033 0.000437081 0.000443883 0.000450739 0.000457646 0.000464607 0.00047162 0.000478685 0.000485803 
0.275172 0.000212187 0.000216928 0.000221722 0.000226568 0.000231467 0.000236418 0.000241421 0.000246477 0.000251585 0.000256746 0.000261959 0.000267224 0.000272542 0.000277912 0.000283335 0.00028881 0.000294337 0.000299917 0.000305549 0.000311233 0.00031697 0.000322759 0.000328601 0.000334495 0.000340442 0.000346441 0.000352492 0.000358595 0.000364751 0.00037096 0.000377221 0.000383534 0.0003899 0.000396317 0.000402788 0.000409311 0.000415886 0.000422513 0.000429193 0.000435926 0.00044271 0.000449548 0.000456437 0.000463379 0.000470373 0.00047742 0.000484519 
0.300188 0.000212439 0.000217186 0.000221986 0.000226838 0.000231742 0.000236699 0.000241708 0.00024677 0.000251885 0.000257051 0.00026227 0.000267542 0.000272866 0.000278243 0.000283672 0.000289153 0.000294687 0.000300273 0.000305912 0.000311604 0.000317347 0.000323143 0.000328992 0.000334893 0.000340847 0.000346853 0.000352911 0.000359022 0.000365185 0.000371401 0.000377669 0.00038399 0.000390363 0.000396789 0.000403267 0.000409798 0.000416381 0.000423016 0.000429704 0.000436444 0.000443237 0.000450082 0.00045698 0.00046393 0.000470933 0.000477988 0.000485095 
0.325203 0.00020613 0.000210736 0.000215393 0.000220101 0.00022486 0.000229669 0.00023453 0.000239442 0.000244404 0.000249417 0.000254481 0.000259596 0.000264762 0.000269979 0.000275247 0.000280566 0.000285935 0.000291356 0.000296827 0.000302349 0.000307923 0.000313547 0.000319221 0.000324947 0.000330724 0.000336552 0.00034243 0.00034836 0.00035434 0.000360371 0.000366453 0.000372586 0.00037877 0.000385005 0.000391291 0.000397627 0.000404015 0.000410453 0.000416942 0.000423483 0.000430074 0.000436716 0.000443408 0.000450152 0.000456947 0.000463792 0.000470689 
0.350219 0.000195098 0.000199458 0.000203866 0.000208322 0.000212826 0.000217378 0.000221979 0.000226627 0.000231324 0.000236069 0.000240862 0.000245704 0.000250593 0.000255531 0.000260517 0.000265551 0.000270633 0.000275763 0.000280942 0.000286168 0.000291443 0.000296766 0.000302138 0.000307557 0.000313025 0.00031854 0.000324104 0.000329716 0.000335377 0.000341085 0.000346842 0.000352646 0.000358499 0.0003644 0.00037035 0.000376347 0.000382393 0.000388487 0.000394629 0.000400819 0.000407057 0.000413344 0.000419678 0.000426061 0.000432492 0.000438971 0.000445499 
0.375235 0.000204433 0.000209001 0.00021362 0.000218289 0.000223009 0.000227779 0.000232599 0.000237471 0.000242392 0.000247364 0.000252387 0.00025746 0.000262583 0.000267757 0.000272981 0.000278256 0.000283582 0.000288957 0.000294384 0.00029986 0.000305388 0.000310966 0.000316594 0.000322272 0.000328002 0.000333781 0.000339611 0.000345492 0.000351423 0.000357405 0.000363437 0.000369519 0.000375652 0.000381836 0.00038807 0.000394354 0.000400689 0.000407074 0.00041351 0.000419997 0.000426533 0.000433121 0.000439758 0.000446447 0.000453185 0.000459975 0.000466814 
0.40025 0.000207254 0.000211886 0.000216568 0.000221302 0.000226086 0.000230922 0.00023581 0.000240748 0.000245737 0.000250778 0.00025587 0.000261013 0.000266207 0.000271452 0.000276749 0.000282096 0.000287495 0.000292945 0.000298446 0.000303999 0.000309602 0.000315257 0.000320963 0.00032672 0.000332528 0.000338388 0.000344298 0.00035026 0.000356273 0.000362337 0.000368452 0.000374619 0.000380836 0.000387105 0.000393425 0.000399796 0.000406219 0.000412692 0.000419217 0.000425793 0.00043242 0.000439098 0.000445827 0.000452608 0.00045944 0.000466323 0.000473257 
